,id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_colision,cantidad_de_involucrados,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,luminosidad,luz_artificial,estado_ambiental,visibilidad,semaforo
509,118288,2021-05-02,19:15:00,Urbana,Calle,W.DOMINGUEZ,PITAGORAS,,,0.0,1,0.0,1,0.0,,1,Hormigón,Apto,Seca,Día,NO,Despejado,,Sin Semáforo
510,127952,2021-05-01,14:25:00,Urbana,Calle,H IROGOYEN,ROCA,,,1.0,2,0.0,3,0.0,Alcance,3,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
511,129577,2021-05-01,20:19:00,Urbana,Calle,CARTAGENA,GUEMES,,,2.0,0,0.0,2,0.0,,2,,Apto,Seca,Día,NO,,Buena,
512,120748,2021-04-28,18:45:00,Urbana,Avenida,AV. CHACABUCO,ESTADO DE ISRAEL,,,2.0,1,0.0,3,0.0,,3,Asfalto,Apto,Seca,Día,NO,Despejado,,Sin Semáforo
513,106213,2021-04-26,17:00:00,Urbana,Calle,CATAMARCA,SAN  MARTIN,-2.747.017,-5.883.333,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
514,122799,2021-04-26,22:55:00,Urbana,Avenida,Av.Independencia,Las Piedras,-2.748.402,-5.878.406,1.0,1,0.0,2,0.0,Angulo,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
515,129572,2021-04-24,09:07:00,Urbana,Calle,AV. 3DE ABRIL,ALBERDI,-2.747.500,-5.884.432,1.0,0,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
516,123431,2021-04-23,01:45:00,Urbana,Avenida,AV. ARMENIA,LOS TILOS,,,2.0,0,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,
517,108450,2021-04-22,22:35:00,Urbana,Avenida,AV C. CORRENTINO,AV MONTE CARLOS,,,1.0,1,0.0,2,0.0,Angulo,2,Hormigón,Apto,,Noche,SI,Despejado,Buena,Funciona
518,119122,2021-04-22,16:30:00,Urbana,Avenida,ROTONDA DE LA VIRGEN,RUTA 12,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
519,105565,2021-04-22,22:50:00,Urbana,Avenida,AV SARMIENTO,LAVALLE,-2.747.770,-5.883.027,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
520,126265,2021-04-22,08:00:00,Urbana,Avenida,Avenida Ferre,Chile,-2.747.822,-5.881.745,3.0,0,0.0,2,0.0,Alcance,2,Asfalto,Apto,,Día,NO,Despejado,Buena,
521,132602,2021-04-22,09:50:00,Urbana,Avenida,AV. INDEPENDENCIA,TACUARI,,,,1,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
522,107646,2021-04-21,08:10:00,Urbana,Calle,BELGRANO,SAN JUAN,-2.747.202,-5.883.719,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
523,108374,2021-04-21,11:40:00,Urbana,Ruta Provincial,5,AV INDEPENDENCIA,,,2.0,0,0.0,2,0.0,Lateral,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
524,124117,2021-04-21,09:30:00,Urbana,Avenida,Av Maipu,Madariaga,-2.748.515,-5.882.423,0.0,1,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
525,105569,2021-04-21,11:30:00,Urbana,Avenida,AV IV CENTENARIO,PATAGONIA,-2.749.081,-5.883.801,0.0,2,0.0,2,0.0,Angulo,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
526,93065,2021-04-20,12:10:00,Urbana,Avenida,AV CHACABUCO,MORENO,-2.747.551,-5.881.405,2.0,3,0.0,2,0.0,Angulo,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Funciona
527,110432,2021-04-20,08:32:00,Urbana,Avenida,AV CUBA,RUTA 12,-2.750.461,-5.877.376,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
528,114274,2021-04-17,12:50:00,Urbana,Calle,AV. RAUL ALFONSIN,LOS TILOS,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,,Despejado,Buena,
529,122996,2021-04-17,10:05:00,Urbana,Avenida,Av Maipu,Asunción,-2.749.116,-5.881.981,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
530,93024,2021-04-16,22:45:00,Urbana,Ruta Provincial,5,,-2.748.800,-5.876.359,1.0,2,0.0,3,0.0,,3,Asfalto,Apto,,Noche,SI,Despejado,,Sin Semáforo
531,98270,2021-04-16,22:25:00,Urbana,Avenida,AV C.CORRENTINO,TACUARI,-2.748.640,-5.880.726,2.0,1,0.0,2,0.0,,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
532,129576,2021-04-14,15:55:00,Urbana,Avenida,AV CAZADORES CORRENTINOS,RESOAGLI,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
533,124191,2021-04-14,01:18:00,Urbana,Avenida,Av 3 de Abril,Sta Fe,-2.747.626,-5.883.138,2.0,0,0.0,2,0.0,Angulo,2,,Apto,Seca,Noche,SI,Despejado,Buena,
534,98255,2021-04-13,16:00:00,Urbana,Avenida,AV PUJOL,JUNIN,-2.746.917,-5.881.956,2.0,0,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
535,105559,2021-04-13,20:05:00,Urbana,Avenida,AV 3 DE ABRIL,ATIENZA,-2.747.395,-5.884.943,3.0,0,0.0,3,0.0,,3,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
536,107687,2021-04-12,17:45:00,Urbana,Calle,NECOCHEA,TUCUMAN,-2.747.872,-5.884.216,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo
537,126356,2021-04-12,14:45:00,Urbana,Avenida,AV. FERRÉ,CHILE,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
538,98276,2021-04-12,01:30:00,Urbana,Avenida,AV CHACABUCO,LAS HERAS,-2.748.303,-5.881.563,1.0,1,0.0,2,0.0,Lateral,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Intermitente
539,119131,2021-04-11,12:10:00,Urbana,Avenida,AV. CENTENARIO,GORRETI,,,0.0,1,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo
540,114269,2021-04-09,09:45:00,,,C. PELLEGRINI,ESPAÑA,-2.746.603,-5.882.900,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo
541,116011,2021-04-09,10:00:00,Urbana,Avenida,AV INDEPENDENCIA,,-2.748.340,-5.879.132,0.0,1,0.0,1,0.0,,1,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo
542,118310,2021-04-08,19:00:00,Urbana,Ruta Provincial,RUTA 5,,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
543,131006,2021-04-08,14:20:00,Urbana,Avenida,AV. CAZADORES CORRENTINOS,RUTA 12,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,,NO,Despejado,Buena,
544,107709,2021-04-07,11:40:00,Urbana,Avenida,AV RIO CHICO,VALENTIN GOMEZ,-2.746.090,-5.878.777,0.0,1,0.0,1,0.0,,1,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Intermitente
545,126266,2021-04-07,18:13:00,Urbana,Calle,Reconquista,Cartagena,-2.749.226,-5.881.572,1.0,1,0.0,2,0.0,Angulo,2,Ripio,,Seca,Día,NO,Despejado,Buena,
546,109642,2021-04-07,10:45:00,Urbana,Avenida,INDEPENDENCIA,BANDA NORTE,-2.747.820,-5.881.576,1.0,1,0.0,1,1.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona
547,108912,2021-04-07,12:00:00,Urbana,Avenida,AV ARTIGAS,ESTADO DE ISRAEL,-2.747.268,-5.881.893,2.0,0,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
548,105568,2021-04-07,00:30:00,Urbana,Calle,SALTA,PELLEGRINI,-2.746.513,-5.883.898,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
549,124207,2021-04-05,22:28:00,Urbana,Calle,ESTADOS UNIDOS,,-2.746.924,-5.881.329,3.0,0,0.0,2,0.0,Lateral,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
550,98239,2021-04-04,17:21:00,Urbana,Avenida,AV C.CORRENTINOS,LAS PIEDRAS,-2.748.726,-5.880.140,1.0,1,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona
551,106277,2021-04-04,17:20:00,Urbana,Avenida,AV 3 DE ABRIL,ESPAÑA,-2.747.638,-5.883.014,1.0,2,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
552,96778,2021-04-03,01:00:00,Urbana,Avenida,AV ARMENIA,MEXICO,-2.746.774,-5.881.401,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Mojada,Noche,NO,Lluvia,Lluvia,Sin Semáforo
553,120763,2021-04-03,20:00:00,Urbana,Calle,RENACIMIENTO,,,,1.0,0,0.0,1,0.0,,1,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
554,122835,2021-04-03,07:15:00,Urbana,Calle,,Brasil,-2.746.858,-5.883.811,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
555,124147,2021-04-01,18:15:00,Urbana,Calle,SAN JUAN,9 DE julio,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
556,132574,2021-03-31,08:30:00,Urbana,Avenida,AV. RAUL ALFONSIN,,,,2.0,1,0.0,2,0.0,,2,,Apto,Seca,,NO,Despejado,Buena,
557,132605,2021-03-26,22:49:00,Urbana,Calle,CHACABUCO,EX VIA,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,
558,106265,2021-03-25,03:27:00,Urbana,Avenida,AV INDEPENDENCIA,RECONQUISTA,-2.747.882,-5.881.353,0.0,1,0.0,1,0.0,,1,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
559,119949,2021-03-23,15:30:00,Urbana,Avenida,MEDRANO,,,,0.0,1,1.0,1,0.0,,1,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
560,122564,2021-03-20,09:05:00,Urbana,Avenida,AV.CAZADORES CORRENTINOS,RECONQUISTA,,,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
561,123445,2021-03-20,19:30:00,Urbana,Avenida,ALTA GRACIA,ATACAMAS,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Atardecer,SI,Despejado,Buena,Sin Semáforo
562,106273,2021-03-19,12:05:00,Urbana,Avenida,AV. R.R.ALFONSIN,,-2.747.226,-5.880.815,1.0,1,0.0,2,0.0,Angulo,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona
563,120715,2021-03-18,16:30:00,Urbana,Avenida,AV.3 DE ABRIL,ESPAÑA,,,2.0,0,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
564,123437,2021-03-17,11:40:00,Urbana,Calle,MAIPÚ,FRAGATA HERCULES,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
565,93063,2021-03-17,09:50:00,Urbana,Avenida,AV 3 DE ABRIL,CATAMARCA,-2.747.593,-5.883.393,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,,Día,NO,Nublado,Buena,Funciona
566,108369,2021-03-17,15:30:00,Urbana,Calle,PARAGUAY,LAVALLE,,,2.0,0,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo
567,108454,2021-03-16,13:20:00,Urbana,Ruta Provincial,RUTA NACIONAL Nª 12,AVLIBERTAD,,,2.0,0,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
568,131713,2021-03-15,12:00:00,Urbana,Calle,RIOJA,SAN MARTIN,,,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,,Día,NO,Despejado,Buena,
569,98272,2021-03-14,12:58:00,Urbana,Avenida,AV MAIPU,RUTA 12,-2.753.049,-5.876.187,1.0,1,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
570,98765,2021-03-13,11:50:00,Urbana,Avenida,GOBERNADOR RUIZ,MEXICO,-2.746.749,-5.881.437,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
571,104765,2021-03-13,10:20:00,Urbana,Avenida,AV FERRE,ROCA,-2.747.716,-5.882.364,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,,Despejado,Buena,Funciona
572,108438,2021-03-13,10:40:00,Urbana,Calle,BUIDOBRO,3 DE febrero,-2.748.427,-5.882.007,0.0,1,0.0,1,0.0,,1,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo
573,123425,2021-03-13,00:10:00,Urbana,Calle,SARMIENTO,USUAHIA,,,1.0,1,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo
574,132577,2021-03-12,19:55:00,Urbana,Calle,LAVALLE,ALBERDI,,,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo
575,120741,2021-03-11,17:55:00,Urbana,Avenida,INDEPENDENCIA,,,,4.0,0,0.0,4,0.0,Alcance,4,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
576,128318,2021-03-10,08:42:00,Urbana,Calle,LAS HERAS,ROCA,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
577,104763,2021-03-08,15:10:00,Urbana,Calle,SALTA,M.MORENO,-2.747.302,-5.883.949,0.0,3,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo
578,106260,2021-03-08,08:45:00,Urbana,Avenida,AV SANTA ROSA,LAS HERAS,-2.748.241,-5.882.046,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
579,110442,2021-03-06,11:50:00,Urbana,Calle,PARAGUAY,BELGRANO,-2.747.304,-5.882.708,1.0,2,0.0,2,0.0,,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo
580,118305,2021-03-06,20:55:00,Urbana,Avenida,AV FERRE,AV ARTIGAS,,,0.0,2,0.0,1,1.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
581,112233,2021-03-05,06:10:00,Urbana,Calle,CARTAGENA,RECONQUISTA,,,1.0,1,1.0,2,0.0,,2,Hormigón,Apto,Seca,Amanecer,NO,Despejado,Buena,Sin Semáforo
582,124120,2021-03-05,08:10:00,Urbana,Avenida,Av 3 de Abril,Tucuman,-2.747.487,-5.884.219,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,,Día,NO,Despejado,,
583,96777,2021-03-04,12:30:00,Urbana,Calle,ALTE BROWN,COLOMBIA,-2.747.398,-5.881.751,2.0,0,0.0,2,0.0,Alcance,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo
584,115154,2021-03-04,12:40:00,Urbana,Calle,,COLOMBIA,-2.747.173,-5.881.699,1.0,1,0.0,2,0.0,Angulo,2,Hormigón,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo
585,105566,2021-03-03,17:10:00,Urbana,Avenida,AV 3 DE ABRIL,BUENOS AIRES,-2.747.496,-5.884.116,3.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
586,119142,2021-02-27,10:00:00,Urbana,Calle,AV.ARTIGAS,SAN MARTIN,,,2.0,0,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
587,109646,2021-02-27,22:18:00,Urbana,Calle,AV MAIPU,,-2.748.871,-5.882.152,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
588,110385,2021-02-27,10:05:00,Urbana,Calle,PIO XII,EX VIA,-2.747.645,-5.883.651,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
589,124198,2021-02-26,22:23:00,Urbana,Calle,milan,xxxx,,,1.0,1,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
590,126972,2021-02-25,19:15:00,Urbana,Calle,PARAGUAY,BELGRANO,,,2.0,0,0.0,2,0.0,Lateral,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
591,129557,2021-02-25,17:20:00,Urbana,Avenida,AV. MAIPU,,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
592,106215,2021-02-25,07:50:00,Urbana,Calle,9 DE julio,ESPAÑA,-2.746.708,-5.882.905,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
593,119116,2021-02-25,07:15:00,Urbana,Avenida,,RIO JURAMENTO,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Amanecer,NO,Despejado,Buena,Sin Semáforo
594,108455,2021-02-24,17:30:00,Urbana,Avenida,AV CARTAGENA,AV MEDRANO,,,1.0,2,0.0,2,0.0,,2,Asfalto,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo
595,129556,2021-02-22,08:31:00,Urbana,Avenida,INDEPENDENCIA,,,,3.0,0,0.0,3,0.0,,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
596,108461,2021-02-22,12:40:00,Urbana,Avenida,AV PATAGONIA,BONASTRE,,,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
597,113318,2021-02-21,12:40:00,,Calle,AV. CUBA,TURÍN,,,1.0,1,0.0,2,0.0,Angulo,2,,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
598,120750,2021-02-21,15:49:00,Urbana,Calle,DARRAGUEIRA,,,,1.0,0,0.0,4,0.0,"Alcance, Multiple",4,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
599,111139,2021-02-21,19:50:00,Urbana,Calle,LAVALLE,CATAMARCA,-2.747.745,-5.883.402,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,NO,,Buena,Sin Semáforo
600,122562,2021-02-21,06:50:00,Urbana,Avenida,AV. ARMENIA,,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
601,111118,2021-02-21,00:30:00,Urbana,Calle,LA PIEDRAS,CARACAS,-2.747.249,-5.880.085,2.0,0,0.0,2,0.0,,2,Hormigón,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo
602,124193,2021-02-20,12:23:00,Urbana,Avenida,Av Ferre,Brasil,-2.747.698,-5.882.505,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
603,126973,2021-02-20,16:50:00,Urbana,Avenida,TACUARÍ,AV. INDEPENDENCIA,-2.751.476,-5.875.405,2.0,0,0.0,2,0.0,Alcance,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona
604,95916,2021-02-20,11:00:00,Urbana,Avenida,AV MAIPU,NECOCHEA,-2.747.940,-5.882.890,1.0,1,0.0,2,0.0,,2,Hormigón,,,Día,,,,Sin Semáforo
605,106227,2021-02-20,08:40:00,Urbana,Calle,ESPAÑA,RIVADAVIA,-2.747.504,-5.883.000,1.0,2,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo
606,115945,2021-02-19,23:45:00,Urbana,Avenida,AV. ARMENIA,COLOMBIA,-2.746.741,-5.881.609,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
607,120749,2021-02-18,16:55:00,Urbana,Avenida,AV. FERRE,PARAGUAY,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
608,110431,2021-02-17,11:30:00,Urbana,Avenida,AV CUBA,MILAN,-2.750.518,-5.878.757,2.0,0,0.0,2,0.0,,2,Adoquín,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
609,119976,2021-02-17,02:00:00,Urbana,,AV. PUJOL,VELESARFIELD,,,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
610,108462,2021-02-17,11:45:00,Urbana,Avenida,AV ALTA GRACIA,,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
611,97578,2021-02-16,09:20:00,Urbana,Calle,PELLEGRINI,,-2.746.619,-5.882.723,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
612,107679,2021-02-15,08:00:00,Urbana,Calle,SAN LUIS,BOLIVAR,-2.747.032,-5.884.325,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
613,114277,2021-02-14,08:50:00,Urbana,Avenida,ARMENIA,LUGONES,,,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,,Día,NO,Despejado,Buena,Sin Semáforo
614,121564,2021-02-13,16:45:00,Urbana,Avenida,AV MAIPÚ,PAULA ALBARRACÍN,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
615,119132,2021-02-12,18:45:00,Urbana,Calle,AV. 3 DE ABRIL,GDOR.TORRENTE,,,2.0,0,0.0,2,0.0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona
616,119144,2021-02-10,12:55:00,Urbana,Calle,YRIGOYEN,PERU,,,1.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
617,128638,2021-02-10,00:20:00,Urbana,Avenida,AV. RAUL  ALFONSIN,,,,2.0,1,0.0,2,0.0,,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,
618,122553,2021-02-10,08:15:00,Urbana,Avenida,AV. JUAN DE VERA,AV GOBERNADOR RUIZ,,,1.0,1,0.0,2,0.0,Lateral,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo
619,122883,2021-02-10,12:00:00,Urbana,Avenida,Heroes Civiles,3 de abril,-2.747.542,-5.883.908,1.0,1,0.0,2,0.0,Angulo,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Funciona
620,132569,2021-02-09,20:30:00,Urbana,Calle,CARTAGENA,RESOAGLI,,,0.0,4,0.0,1,0.0,,1,,Apto,Seca,,NO,,Buena,
621,96775,2021-02-09,17:50:00,Urbana,Avenida,AV R.R.ALFONSIN,RESOAGLI,-2.747.353,-5.880.347,2.0,1,0.0,2,0.0,,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo
622,95903,2021-02-08,07:20:00,Urbana,Ruta Nacional,12,FRENTE CAPILLA SANTA MARAVILLA DE JESUS,-2.743.206,-5.872.907,2.0,0,2.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
623,119118,2021-02-08,10:30:00,Urbana,Calle,TENIENTE IBAÑEZ,ELIAS ABAD,,,1.0,1,0.0,2,0.0,,2,Hormigón,Apto,,Día,NO,Despejado,Buena,Sin Semáforo
624,124884,2021-02-08,08:34:00,Urbana,Avenida,Cazadores Correntinos,Castelli,-2.748.723,-5.881.090,1.0,1,0.0,1,1.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,
625,118279,2021-02-06,10:40:00,Urbana,Avenida,AV ARMENIA,Y LOS TILOS,-2.746.918,-5.880.037,2.0,0,0.0,2,0.0,,2,Asfalto,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo
626,118282,2021-02-06,03:53:00,Urbana,Calle,IGARZABAL,,-2.750.700,-5.883.174,1.0,0,0.0,1,0.0,,1,Tierra,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
627,107688,2021-02-05,22:42:00,Urbana,Calle,LAS PIEDRAS,,-2.748.843,-5.880.178,2.0,0,0.0,2,0.0,Alcance,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo
628,93583,2021-02-04,12:34:00,Urbana,Calle,MARIO PAYES,Bª MOLINA PUNTA,-2.754.530,-5.879.038,0.0,1,0.0,1,0.0,,1,Ripio,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo
629,112232,2021-02-03,11:59:00,Urbana,Calle,GUTNISKY,GARAY,-2.749.769,-5.883.857,0.0,2,0.0,1,1.0,,2,Asfalto,Apto,Despejada,Día,NO,Despejado,Buena,Sin Semáforo
630,94681,2021-02-03,08:44:00,Urbana,Calle,CORDOBA,BELGRANO,-2.747.227,-5.883.495,2.0,0,0.0,2,0.0,Alcance,2,Hormigón,Apto,Mojada,Día,NO,Despejado,Buena,Sin Semáforo
631,107992,2021-01-31,13:05:00,Urbana,Calle,SANCHEZ DE BUSTAMANTE,AGUSTIN MAZA,-2.748.101,-5.878.769,2.0,0,0.0,2,0.0,,2,Tierra,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo
632,114267,2021-01-30,18:30:00,Urbana,Calle,Tacuarí,Lavalle,-2.748.142,-5.880.661,1.0,1,0.0,2,0.0,Lateral,2,Hormigón,Apto,"Despejada, Seca",Día,SI,Despejado,Buena,Sin Semáforo
633,108913,2021-01-28,10:10:00,Urbana,Calle,V. GOMEZ,LA MADRID,-2.748.217,-5.883.465,2.0,1,0.0,2,0.0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
634,111127,2021-01-27,14:00:00,Urbana,Avenida,AV LIBERTAD,LAS VIOLETAS,-2.746.288,-5.877.484,1.0,1,0.0,1,1.0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo
635,93585,2021-01-25,20:30:00,Urbana,Avenida,AV FERRE,URUGUAY,-2.747.687,-5.882.630,3.0,0,0.0,3,0.0,,3,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona
