,id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,altura_km,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_colision,cantidad_de_involucrados,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,luminosidad,luz_artificial,estado_ambiental,visibilidad,semaforo,tipo_involucrado
566,81408,2020-06-16,19:10:00,Urbana,Avenida,JUAN PUJOL,1900,PARAGUAY,-2.746.850,-5.882.662,1,1,0,2,0,Alcance,2,Asfalto,Apto,Seca,Noche,,Despejado,Buena,,Automóvil
567,81408,2020-06-16,19:10:00,Urbana,Avenida,JUAN PUJOL,1900,PARAGUAY,-2.746.850,-5.882.662,1,1,0,2,0,Alcance,2,Asfalto,Apto,Seca,Noche,,Despejado,Buena,,Motocicleta
568,86428,2020-06-14,07:50:00,Urbana,Calle,RAWSON,4800,ONTEVERO,-2.747.429,-5.879.217,0,2,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
569,86428,2020-06-14,07:50:00,Urbana,Calle,RAWSON,4800,ONTEVERO,-2.747.429,-5.879.217,0,2,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
570,85679,2020-06-13,18:00:00,Urbana,Calle,SAAVEDRA,1800,CABILDO,-2.748.075,-5.881.235,1,1,0,2,0,,2,Ripio,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
571,85679,2020-06-13,18:00:00,Urbana,Calle,SAAVEDRA,1800,CABILDO,-2.748.075,-5.881.235,1,1,0,2,0,,2,Ripio,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
572,74869,2020-06-13,08:00:00,Urbana,Avenida,AV MAIPU,3000,,-2.749.722,-5.881.589,0,1,0,1,0,,1,Asfalto,Apto,Mojada,Día,NO,Lluvia,Buena,Sin Semáforo,Motocicleta
573,71388,2020-06-13,08:30:00,Urbana,Avenida,Av. Gdor Ruiz,2000,Av. Gdor J. Pujol,-2.746.709,-5.882.170,2,0,0,2,0,Angulo,2,Hormigón,Apto,Mojada,Día,NO,Lluvia,Buena,Sin Semáforo,Motocicleta
574,71388,2020-06-13,08:30:00,Urbana,Avenida,Av. Gdor Ruiz,2000,Av. Gdor J. Pujol,-2.746.709,-5.882.170,2,0,0,2,0,Angulo,2,Hormigón,Apto,Mojada,Día,NO,Lluvia,Buena,Sin Semáforo,Motocicleta
575,85191,2020-06-12,10:00:00,Urbana,Avenida,AV 3 DE ABRIL,1700,ESPAÑA,-2.747.639,-5.883.017,3,0,0,3,0,Alcance,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
576,85191,2020-06-12,10:00:00,Urbana,Avenida,AV 3 DE ABRIL,1700,ESPAÑA,-2.747.639,-5.883.017,3,0,0,3,0,Alcance,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Transporte de carga
577,85191,2020-06-12,10:00:00,Urbana,Avenida,AV 3 DE ABRIL,1700,ESPAÑA,-2.747.639,-5.883.017,3,0,0,3,0,Alcance,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Transporte de carga
578,79462,2020-06-12,17:30:00,Urbana,Calle,CUBA,4800,YUGOSLAVIA,-2.750.478,-5.879.561,1,2,0,2,0,Angulo,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,Automóvil
579,79462,2020-06-12,17:30:00,Urbana,Calle,CUBA,4800,YUGOSLAVIA,-2.750.478,-5.879.561,1,2,0,2,0,Angulo,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,Motocicleta
580,75447,2020-06-12,13:45:00,Urbana,Calle,ESMERALDA,4600,GOROSTIAGA,-2.748.321,-5.879.687,1,1,0,2,0,,2,Tierra,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
581,75447,2020-06-12,13:45:00,Urbana,Calle,ESMERALDA,4600,GOROSTIAGA,-2.748.321,-5.879.687,1,1,0,2,0,,2,Tierra,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
582,80317,2020-06-11,09:43:00,Urbana,Calle,MEDRANO,1700,LAVALLE,-2.748.323,-5.879.866,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
583,80317,2020-06-11,09:43:00,Urbana,Calle,MEDRANO,1700,LAVALLE,-2.748.323,-5.879.866,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
584,76290,2020-06-11,13:00:00,Urbana,Calle,NECOCHEA,300,ELIAS ABAD,-2.747.790,-5.884.865,1,2,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
585,76290,2020-06-11,13:00:00,Urbana,Calle,NECOCHEA,300,ELIAS ABAD,-2.747.790,-5.884.865,1,2,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
586,72242,2020-06-10,16:15:00,Urbana,Avenida,CAFAYATE 2800,2200,AV. SANTA CATALINA,-2.749.708,-5.882.123,1,1,0,2,0,Frontal,2,,Apto,Mojada,,NO,Lluvia,Lluvia,,Transporte de carga
587,72242,2020-06-10,16:15:00,Urbana,Avenida,CAFAYATE 2800,2200,AV. SANTA CATALINA,-2.749.708,-5.882.123,1,1,0,2,0,Frontal,2,,Apto,Mojada,,NO,Lluvia,Lluvia,,Motocicleta
588,86705,2020-06-09,06:25:00,Urbana,Calle,MENDOZA,600,PELLEGRINI,-2.746.545,-5.883.537,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
589,86705,2020-06-09,06:25:00,Urbana,Calle,MENDOZA,600,PELLEGRINI,-2.746.545,-5.883.537,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
590,71448,2020-06-08,10:30:00,Urbana,Avenida,GOBERNADOR RUIZ,2200,PERU,-2.746.671,-5.882.067,1,1,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
591,71448,2020-06-08,10:30:00,Urbana,Avenida,GOBERNADOR RUIZ,2200,PERU,-2.746.671,-5.882.067,1,1,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Camioneta/Utilitario
592,74183,2020-06-08,13:25:00,Urbana,Avenida,AV SARMIENTO,1845,GEERAL PAZ,-2.747.903,-5.883.039,2,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
593,74183,2020-06-08,13:25:00,Urbana,Avenida,AV SARMIENTO,1845,GEERAL PAZ,-2.747.903,-5.883.039,2,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
594,84246,2020-06-05,22:00:00,Urbana,Calle,CARTAGENA,3200,SAAVEDRA,-2.749.255,-5.881.408,3,1,0,2,0,,2,Hormigón,Apto,,Noche,SI,Nublado,Buena,Sin Semáforo,Automóvil
595,84246,2020-06-05,22:00:00,Urbana,Calle,CARTAGENA,3200,SAAVEDRA,-2.749.255,-5.881.408,3,1,0,2,0,,2,Hormigón,Apto,,Noche,SI,Nublado,Buena,Sin Semáforo,Motocicleta
596,72435,2020-06-04,17:45:00,Urbana,Calle,SAN LUIS,1096,SAN MARTIN,-2.746.910,-5.884.307,2,2,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
597,72435,2020-06-04,17:45:00,Urbana,Calle,SAN LUIS,1096,SAN MARTIN,-2.746.910,-5.884.307,2,2,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
598,76792,2020-06-04,13:30:00,Urbana,Calle,SAN FRANCISCO DE ASIS,5300,DUMAS,-2.749.557,-5.878.685,0,2,0,2,0,Frontal,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
599,76792,2020-06-04,13:30:00,Urbana,Calle,SAN FRANCISCO DE ASIS,5300,DUMAS,-2.749.557,-5.878.685,0,2,0,2,0,Frontal,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
600,85189,2020-06-04,14:00:00,Urbana,Calle,BRASIL,1200,BOLIVAR,-2.747.214,-5.882.447,2,0,0,2,0,Angulo,2,Asfalto,Apto,"Despejada, Seca",Día,SI,Despejado,Buena,Sin Semáforo,Automóvil
601,85189,2020-06-04,14:00:00,Urbana,Calle,BRASIL,1200,BOLIVAR,-2.747.214,-5.882.447,2,0,0,2,0,Angulo,2,Asfalto,Apto,"Despejada, Seca",Día,SI,Despejado,Buena,Sin Semáforo,Motocicleta
602,74426,2020-06-02,10:39:00,Urbana,Calle,COMODORO RIVADAVIA,1300,TRES SARGENTO,-2.748.992,-5.883.705,1,0,0,1,0,Inmueble,1,Asfalto,Apto,Seca,Día,SI,Nublado,Buena,Sin Semáforo,Automóvil
603,74868,2020-06-01,08:00:00,Urbana,Avenida,AV PUJOL,2400,VELEZ SARSFIELD,-2.746.847,-5.882.013,1,1,0,1,0,,1,Asfalto,Apto,Mojada,Día,SI,Lluvia,Buena,Sin Semáforo,Motocicleta
604,76109,2020-05-31,07:20:00,Urbana,Avenida,AV LAS VIOLETAS,300,LOS LIRIOS,-2.745.661,-5.877.695,2,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
605,76109,2020-05-31,07:20:00,Urbana,Avenida,AV LAS VIOLETAS,300,LOS LIRIOS,-2.745.661,-5.877.695,2,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Camioneta/Utilitario
606,74752,2020-05-30,11:00:00,Urbana,Avenida,AV FERRE,2600,AV ARTIGAS,-2.747.789,-5.881.974,1,1,0,2,0,Angulo,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
607,74752,2020-05-30,11:00:00,Urbana,Avenida,AV FERRE,2600,AV ARTIGAS,-2.747.789,-5.881.974,1,1,0,2,0,Angulo,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Transporte de carga
608,85431,2020-05-29,07:00:00,Urbana,Ruta Nacional,12,1027,,-2.750.999,-5.877.142,1,1,0,2,0,,2,Asfalto,Apto,Seca,Amanecer,NO,Despejado,Buena,Sin Semáforo,Bicicleta
609,85431,2020-05-29,07:00:00,Urbana,Ruta Nacional,12,1027,,-2.750.999,-5.877.142,1,1,0,2,0,,2,Asfalto,Apto,Seca,Amanecer,NO,Despejado,Buena,Sin Semáforo,Transporte de carga
610,77084,2020-05-27,18:30:00,Urbana,Calle,JUJUY,1200,BOLIVAR,-2.747.175,-5.882.834,2,1,0,2,0,,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo,Automóvil
611,77084,2020-05-27,18:30:00,Urbana,Calle,JUJUY,1200,BOLIVAR,-2.747.175,-5.882.834,2,1,0,2,0,,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo,Automóvil
612,70376,2020-05-27,23:00:00,Urbana,Avenida,AV MAIPU,1.800,LYON,-2.749.478,-5.881.745,1,2,0,2,0,Angulo,2,Hormigón,Apto,Mojada,Noche,SI,Lluvia,Buena,Funciona,Automóvil
613,70376,2020-05-27,23:00:00,Urbana,Avenida,AV MAIPU,1.800,LYON,-2.749.478,-5.881.745,1,2,0,2,0,Angulo,2,Hormigón,Apto,Mojada,Noche,SI,Lluvia,Buena,Funciona,Motocicleta
614,85764,2020-05-26,18:30:00,Urbana,Avenida,AV RIO CHICO,5100,TULIPANES,,,1,1,0,2,0,,2,Asfalto,Apto,Seca,Atardecer,NO,,Buena,Sin Semáforo,Motocicleta
615,85764,2020-05-26,18:30:00,Urbana,Avenida,AV RIO CHICO,5100,TULIPANES,,,1,1,0,2,0,,2,Asfalto,Apto,Seca,Atardecer,NO,,Buena,Sin Semáforo,Automóvil
616,90040,2020-05-25,06:10:00,Urbana,Calle,MORENO,1399,VELEZSARSFIELD,-2.747.476,-5.882.093,4,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,Automóvil
617,90040,2020-05-25,06:10:00,Urbana,Calle,MORENO,1399,VELEZSARSFIELD,-2.747.476,-5.882.093,4,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,Automóvil
618,74220,2020-05-24,07:10:00,Urbana,Ruta Nacional,12,2,VERONA,-2.749.615,-5.877.733,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo,Motocicleta
619,74220,2020-05-24,07:10:00,Urbana,Ruta Nacional,12,2,VERONA,-2.749.615,-5.877.733,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo,Motocicleta
620,85759,2020-05-23,08:50:00,Urbana,Avenida,AV ARMENIA,4300,JUAN AMBRISETTI,,,2,0,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
621,85759,2020-05-23,08:50:00,Urbana,Avenida,AV ARMENIA,4300,JUAN AMBRISETTI,,,2,0,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
622,75800,2020-05-22,14:17:00,Urbana,Avenida,AV FERRE,2700,,-2.747.817,-5.881.853,0,1,0,1,0,,1,Hormigón,Apto,Seca,Día,,Lluvia,Lluvia,Sin Semáforo,Motocicleta
623,91673,2020-05-22,11:30:00,Urbana,Avenida,AV MAIPU,5500,FRENTE MAYORISTA MAKRO,-2.751.963,-5.880.132,1,0,0,1,0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
624,85197,2020-05-21,16:45:00,Urbana,Ruta Nacional,12,1100,TUPAK AMARU,-2.750.062,-5.877.548,1,1,0,2,0,Angulo,2,Asfalto,,Despejada,Día,SI,,Buena,Sin Semáforo,Motocicleta
625,85197,2020-05-21,16:45:00,Urbana,Ruta Nacional,12,1100,TUPAK AMARU,-2.750.062,-5.877.548,1,1,0,2,0,Angulo,2,Asfalto,,Despejada,Día,SI,,Buena,Sin Semáforo,Camioneta/Utilitario
626,87210,2020-05-19,07:40:00,Urbana,Avenida,AV FERRE,1600,JUJUY,-2.747.667,-5.882.878,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Camioneta/Utilitario
627,87210,2020-05-19,07:40:00,Urbana,Avenida,AV FERRE,1600,JUJUY,-2.747.667,-5.882.878,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Transporte de carga
628,74422,2020-05-19,08:50:00,Urbana,Calle,LAVALLE,1200,MENDOZA,-2.747.707,-5.883.665,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Camioneta/Utilitario
629,74422,2020-05-19,08:50:00,Urbana,Calle,LAVALLE,1200,MENDOZA,-2.747.707,-5.883.665,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
630,76786,2020-05-18,14:00:00,Urbana,Calle,SAN MARTIN,1700,ESPAÑA,-2.747.052,-5.882.946,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
631,76786,2020-05-18,14:00:00,Urbana,Calle,SAN MARTIN,1700,ESPAÑA,-2.747.052,-5.882.946,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
632,80973,2020-05-17,06:00:00,Urbana,Avenida,AV. C.CORRENTINO,5900,TRENTO,-2.749.065,-5.878.120,0,1,0,1,0,,1,Hormigón,Apto,Seca,Amanecer,SI,Despejado,Buena,Sin Semáforo,Motocicleta
633,88051,2020-05-16,07:51:00,Urbana,Avenida,AV FERRE,2100,BRASIL,-2.747.714,-5.882.507,5,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,,Funciona,Camioneta/Utilitario
634,88051,2020-05-16,07:51:00,Urbana,Avenida,AV FERRE,2100,BRASIL,-2.747.714,-5.882.507,5,0,0,2,0,Alcance,2,Asfalto,Apto,Seca,Día,NO,Despejado,,Funciona,Camioneta/Utilitario
635,87512,2020-05-16,14:18:00,Urbana,Avenida,AV C. CORRENTINO,4300,RIO JURAMENTO,-2.748.742,-5.880.026,2,0,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo,Motocicleta
636,87512,2020-05-16,14:18:00,Urbana,Avenida,AV C. CORRENTINO,4300,RIO JURAMENTO,-2.748.742,-5.880.026,2,0,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo,Automóvil
637,87363,2020-05-14,16:24:00,Urbana,Calle,RIVADAVIA,1400,,-2.747.467,-5.883.381,1,3,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Transporte de carga
638,87363,2020-05-14,16:24:00,Urbana,Calle,RIVADAVIA,1400,,-2.747.467,-5.883.381,1,3,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
639,89993,2020-05-14,14:00:00,Urbana,Avenida,AV INDEPENDENCIA,4230,,-2.748.085,-5.880.017,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
640,89993,2020-05-14,14:00:00,Urbana,Avenida,AV INDEPENDENCIA,4230,,-2.748.085,-5.880.017,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
641,81404,2020-05-13,22:50:00,Urbana,Ruta Provincial,NUMERO 5,2 1/2,111,-2.748.604,-5.877.014,0,0,1,1,0,,1,Asfalto,Apto,Seca,Noche,,Despejado,Buena,Sin Semáforo,Motocicleta
642,71471,2020-05-13,07:20:00,Urbana,Calle,Pte. A. Frondizi,4250,NICARAGUA,-2.750.269,-5.879.767,1,0,0,1,0,,1,Hormigón,Apto,,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
643,79708,2020-05-10,10:30:00,Urbana,Avenida,MEDRANO,2600,LARREA,-2.749.134,-5.879.959,1,1,0,2,0,Angulo,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Camioneta/Utilitario
644,79708,2020-05-10,10:30:00,Urbana,Avenida,MEDRANO,2600,LARREA,-2.749.134,-5.879.959,1,1,0,2,0,Angulo,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
645,91675,2020-05-05,10:40:00,Urbana,Calle,MENDOZA,800,9 DE julio,-2.746.656,-5.883.549,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Funciona,Automóvil
646,91675,2020-05-05,10:40:00,Urbana,Calle,MENDOZA,800,9 DE julio,-2.746.656,-5.883.549,2,0,0,2,0,,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Funciona,Automóvil
647,79535,2020-05-03,14:10:00,Urbana,Avenida,AV INDEPENDENCIA,4000,DARRAGUEIRA,,,4,0,0,2,0,Alcance,2,Hormigón,Apto,Mojada,Día,NO,Lluvia,Buena,Sin Semáforo,Automóvil
648,79535,2020-05-03,14:10:00,Urbana,Avenida,AV INDEPENDENCIA,4000,DARRAGUEIRA,,,4,0,0,2,0,Alcance,2,Hormigón,Apto,Mojada,Día,NO,Lluvia,Buena,Sin Semáforo,Transporte de pasajeros
649,73997,2020-04-30,16:25:00,Urbana,Avenida,AV INDEPENDENCIA,3700,TACUARI,-2.747.953,-5.880.636,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Funciona,Bicicleta
650,73997,2020-04-30,16:25:00,Urbana,Avenida,AV INDEPENDENCIA,3700,TACUARI,-2.747.953,-5.880.636,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,SI,Despejado,Buena,Funciona,Motocicleta
651,79467,2020-04-28,08:50:00,Urbana,Avenida,AV PUJOL,2300,ROCA,-2.746.712,-5.882.185,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Motocicleta
652,79467,2020-04-28,08:50:00,Urbana,Avenida,AV PUJOL,2300,ROCA,-2.746.712,-5.882.185,1,1,0,2,0,,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,Automóvil
653,85196,2020-04-23,07:00:00,Urbana,Calle,ESNAOLA,400,,-2.746.557,-5.878.932,0,1,0,1,0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
654,86710,2020-04-18,19:00:00,Urbana,Calle,IRIGOYEN,2100,BRASIL,-2.746.987,-5.882.418,1,2,0,2,0,Alcance,2,Asfalto,Apto,Seca,Atardecer,SI,Despejado,Buena,Sin Semáforo,Automóvil
655,86710,2020-04-18,19:00:00,Urbana,Calle,IRIGOYEN,2100,BRASIL,-2.746.987,-5.882.418,1,2,0,2,0,Alcance,2,Asfalto,Apto,Seca,Atardecer,SI,Despejado,Buena,Sin Semáforo,Motocicleta
656,68901,2020-04-18,18:10:00,Urbana,Calle,CRISTO OBRERO,4200,RAFAEL OBLIDO,-2.746.752,-5.879.818,0,1,0,2,0,Angulo,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
657,68901,2020-04-18,18:10:00,Urbana,Calle,CRISTO OBRERO,4200,RAFAEL OBLIDO,-2.746.752,-5.879.818,0,1,0,2,0,Angulo,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
658,74219,2020-04-13,12:55:00,Urbana,Calle,MEDRANO,1400,BRAILE,,,1,1,0,2,0,,2,Hormigón,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo,Automóvil
659,74219,2020-04-13,12:55:00,Urbana,Calle,MEDRANO,1400,BRAILE,,,1,1,0,2,0,,2,Hormigón,Apto,Seca,Día,SI,Despejado,Buena,Sin Semáforo,Motocicleta
660,89999,2020-04-11,13:55:00,Urbana,Calle,AYACUCHO,2700,COLOMBIA,-2.747.058,-5.881.678,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
661,89999,2020-04-11,13:55:00,Urbana,Calle,AYACUCHO,2700,COLOMBIA,-2.747.058,-5.881.678,1,1,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
662,72280,2020-04-10,07:30:00,,Ruta Provincial,RATU 12,,,-2.872.190,-5.661.667,1,1,0,2,0,Angulo,2,Asfalto,Apto,Despejada,Día,SI,Despejado,Buena,Sin Semáforo,Motocicleta
663,72280,2020-04-10,07:30:00,,Ruta Provincial,RATU 12,,,-2.872.190,-5.661.667,1,1,0,2,0,Angulo,2,Asfalto,Apto,Despejada,Día,SI,Despejado,Buena,Sin Semáforo,Motocicleta
664,85434,2020-04-09,09:30:00,Urbana,Avenida,AV. CENTENARIO,3600,AV POMAR,-2.747.276,-5.880.625,1,1,0,2,0,Lateral,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
665,85434,2020-04-09,09:30:00,Urbana,Avenida,AV. CENTENARIO,3600,AV POMAR,-2.747.276,-5.880.625,1,1,0,2,0,Lateral,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
666,91663,2020-04-02,12:30:00,Urbana,Avenida,AV. ARTIGAS,1100,BOLIVAR,,,2,0,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
667,91663,2020-04-02,12:30:00,Urbana,Avenida,AV. ARTIGAS,1100,BOLIVAR,,,2,0,0,2,0,Angulo,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,Motocicleta
668,79370,2020-03-30,19:00:00,Urbana,Avenida,AV C.CORRENTINO,2000,RECONQUISTA,-2.748.208,-5.881.539,1,1,0,2,0,,2,Asfalto,Apto,Seca,Noche,NO,Nublado,Buena,Sin Semáforo,Automóvil
669,79370,2020-03-30,19:00:00,Urbana,Avenida,AV C.CORRENTINO,2000,RECONQUISTA,-2.748.208,-5.881.539,1,1,0,2,0,,2,Asfalto,Apto,Seca,Noche,NO,Nublado,Buena,Sin Semáforo,Motocicleta
670,74781,2020-03-29,06:57:00,Urbana,Avenida,AV R.R. ALFONSIN,3535,,-2.747.255,-5.880.702,1,0,0,1,0,,1,Asfalto,Apto,Seca,Amanecer,NO,Despejado,Buena,Sin Semáforo,Motocicleta
671,85186,2020-03-29,10:05:00,Urbana,Avenida,AV 3 DE ABRIL,1700,ESPAÑA,-2.747.639,-5.883.017,0,1,0,1,0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Motocicleta
672,79839,2020-03-28,15:25:00,Urbana,Avenida,AV INDEPENDENCIA,3400,CASTELLI,-2.747.922,-5.880.983,2,1,0,2,0,,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Funciona,Automóvil
673,79839,2020-03-28,15:25:00,Urbana,Avenida,AV INDEPENDENCIA,3400,CASTELLI,-2.747.922,-5.880.983,2,1,0,2,0,,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Funciona,Motocicleta
674,71366,2020-03-28,12:45:00,Rural,Ruta Provincial,5,1900,,-2.748.733,-5.876.570,1,1,0,2,0,Lateral,2,Asfalto,Apto,,Día,NO,Despejado,Buena,,Motocicleta
675,71366,2020-03-28,12:45:00,Rural,Ruta Provincial,5,1900,,-2.748.733,-5.876.570,1,1,0,2,0,Lateral,2,Asfalto,Apto,,Día,NO,Despejado,Buena,,Automóvil
676,77240,2020-03-28,16:00:00,Urbana,Calle,CATAMARCA,1300,BELGRANO,-2.747.238,-5.883.357,1,1,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Nublado,,Sin Semáforo,Automóvil
677,77240,2020-03-28,16:00:00,Urbana,Calle,CATAMARCA,1300,BELGRANO,-2.747.238,-5.883.357,1,1,0,2,0,,2,Hormigón,Apto,Seca,Día,NO,Nublado,,Sin Semáforo,Motocicleta
678,84948,2020-03-20,12:30:00,Urbana,Avenida,AV.C.CORRENTINO,5900,RUTA 12,,,1,0,0,1,0,,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,Camioneta/Utilitario
679,73994,2020-03-19,18:40:00,Urbana,Avenida,AV SANTA ROSA,2000,LAS HERAS,-2.748.239,-5.882.053,3,2,0,2,0,,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Automóvil
680,73994,2020-03-19,18:40:00,Urbana,Avenida,AV SANTA ROSA,2000,LAS HERAS,-2.748.239,-5.882.053,3,2,0,2,0,,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,Transporte de carga
