id_feu,siniestro_fecha,siniestro_hora,zona_ocurrencia,via_publica,nombre_via,entre_calle_1,latitud,longitud,ilesos,heridos,fallecidos,vehiculos,peatones,tipo_siniestro_unico,cantidad_de_involucrados,material_de_la_calzada,estado_de_la_calzada,estado_fisico_ambiental,luminosidad,luz_artificial,estado_ambiental,visibilidad,semaforo,anio,mes,dia
68801,2019-07-01,20:40:00,Urbana,Calle,BELGRANO,COLOMBIA,-27.507174352629253,-58.795389001325674,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2019,July,1
49588,2019-07-01,19:20:00,Urbana,Avenida,AV ARMENIA,,-27.46817,-58.79589,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2019,July,1
62893,2019-07-01,08:05:00,Urbana,Avenida,TRES DE ABRIL,ENTRE RIOS,-27.47465,-58.8448,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Funciona,2019,July,1
64185,2019-06-29,00:30:00,Urbana,Avenida,COLON,PSJE. LAS FLORES,-27.48905,-58.83914,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,,Noche,SI,Despejado,Buena,Sin Semáforo,2019,June,29
49532,2019-06-28,07:10:00,Urbana,Avenida,AVENIDA TTE IBAÑEZ,GUASTAVINO,-27.48463,-58.84432,0.0,1.0,0.0,1.0,0.0,Caída desde vehículo,1,Hormigón,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,2019,June,28
53745,2019-06-28,10:30:00,Urbana,Calle,CATAMARCA,,-27.4727,-58.83348,2.0,1.0,0.0,3.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,28
67509,2019-06-26,08:40:00,Urbana,Calle,ESTADOS UNIDOS,GDOR MARTINEZ,-27.46963,-58.81337,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,26
49500,2019-06-26,09:24:00,Urbana,Avenida,AVENIDA MAIPU,HONDURAS,-27.48254,-58.82655,4.0,1.0,0.0,3.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,2019,June,26
49269,2019-06-25,16:15:00,Urbana,Avenida,AV ARMENIA,MONTEAGUDO,-27.46673,-58.79036,1.0,1.0,0.0,1.0,0.0,,1,Hormigón,Apto,Seca,Día,NO,,Buena,Funciona,2019,June,25
49350,2019-06-25,15:30:00,Urbana,Calle,JOSE INGENIEROS,,-27.462,-58.79052,1.0,0.0,0.0,1.0,0.0,Colisión entre vehículos,1,Tierra,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,25
49609,2019-06-24,07:00:00,Urbana,Calle,MORENO,PARAGUAY,-27.47417,-58.82726,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Amanecer,SI,Despejado,Buena,Sin Semáforo,2019,June,24
53920,2019-06-22,15:48:00,Urbana,Avenida,AVENIDA MAIPU,FALUCHO,-27.482,-58.82677,4.0,0.0,0.0,3.0,0.0,Colisión entre vehículos,3,Asfalto,,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,22
49415,2019-06-21,21:20:00,Urbana,Calle,BELGRANO,COLOMBIA,-27.47397,-58.8175,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo,2019,June,21
68822,2019-06-21,13:35:00,Urbana,Avenida,AV.INDEPENDENCIA,JUAN J. PASO,-27.47919,-58.81068,3.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2019,June,21
49245,2019-06-20,07:50:00,Urbana,Avenida,MAIPÚ,TUPUNGATO,-27.50064,-58.81351,2.0,1.0,0.0,3.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,"Despejada, Seca",Día,NO,"Despejado, Viento",Buena,,2019,June,20
67475,2019-06-20,14:30:00,Urbana,Calle,BOLIVAR,BRASIL,-27.47223,-58.82358,3.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,2019,June,20
49396,2019-06-20,16:30:00,Urbana,Avenida,AV 3 DE ABRIL,BUENOS AIRES,-27.47498,-58.84117,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2019,June,20
49488,2019-06-20,15:10:00,Urbana,Avenida,AV RIO CHICO,LAS MARGARITAS,-27.46061,-58.77748,1.0,3.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2019,June,20
49334,2019-06-18,09:00:00,Urbana,Calle,CORDOBA,MORENO,-27.47339,-58.83507,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,18
49240,2019-06-17,17:50:00,Urbana,Ruta Nacional,12,,-27.45901,-58.76493,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,,Día,NO,Despejado,Buena,,2019,June,17
49531,2019-06-16,14:40:00,Urbana,Avenida,AV. SARMIENTO,TARAGUI,-27.49716,-58.83269,4.0,0.0,0.0,3.0,0.0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,2019,June,16
49578,2019-06-16,12:30:00,Urbana,Avenida,AVENIDA COSTANERA,SAN LUIS,-27.46215,-58.84267,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,16
49273,2019-06-16,14:54:00,Urbana,Avenida,MAIPU,,-27.48285,-58.82607,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,16
49591,2019-06-16,06:31:00,Urbana,Calle,CHILE,LAVALLE,-27.47883,-58.81737,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Amanecer,SI,Nublado,Buena,Sin Semáforo,2019,June,16
53898,2019-06-14,12:20:00,Urbana,Calle,SANA FE,IRIGOYEN,-27.46925,-58.83059,2.0,1.0,0.0,3.0,0.0,Colisión entre vehículos,3,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2019,June,14
49518,2019-06-14,09:44:00,Urbana,Calle,CATAMARCA,MORENO,-27.47343,-58.83377,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,14
55299,2019-06-14,06:20:00,Urbana,Avenida,AVENIDA MAIPU,PAULA DE ALBARRACIN,-27.48919,-58.82118,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,14
55682,2019-06-14,18:15:00,Urbana,Calle,QUINTANA,COLOMBIA,-27.46441,-58.81672,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,,Despejado,Buena,Sin Semáforo,2019,June,14
54457,2019-06-13,11:00:00,Urbana,Avenida,AV J.R. VIDAL,LA MADRID,-27.48233,-58.83213,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,13
64180,2019-06-13,14:25:00,Urbana,Calle,CORDOBA,LAVALLE,-27.47726,-58.83526,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,13
49534,2019-06-13,09:00:00,Urbana,Avenida,AVENIDA FERRE,BOLIVIA,-27.47835,-58.81597,3.0,0.0,0.0,3.0,0.0,Colisión entre vehículos,3,Hormigón,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,2019,June,13
49542,2019-06-13,16:10:00,Urbana,Avenida,AVENIDA JUAN DE VERA,MENDOZA,-27.46118,-58.83492,3.0,0.0,0.0,3.0,0.0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,13
49365,2019-06-13,16:40:00,Urbana,Avenida,AVENIDA FERRE,SANTA FE,-27.47637,-58.83144,1.0,1.0,0.0,1.0,1.0,Colisión entre vehículos,2,,,,,,,,,2019,June,13
49380,2019-06-12,10:50:00,Urbana,Avenida,AVENIDA PUJOL,VELEZ SARSFIELD,-27.46662,-58.81938,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,12
56780,2019-06-12,06:00:00,Urbana,Avenida,AV LIBERTAD,AV LA PRIDA,-27.46589,-58.78694,2.0,0.0,0.0,1.0,0.0,Vuelco (solo 1 participante),1,Asfalto,Apto,Seca,Amanecer,SI,Nublado,Buena,Funciona,2019,June,12
49315,2019-06-12,00:35:00,Urbana,Calle,ESTADOS UNIDOS,BELGRANO,-27.47428,-58.81484,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2019,June,12
52254,2019-06-12,19:35:00,Urbana,Avenida,AV MAIPU,AV TTE IBAÑEZ,-27.48315,-58.82579,1.0,1.0,0.0,1.0,1.0,Atropello a peatón/es,2,Asfalto,Apto,Seca,Noche,SI,Nublado,Buena,Funciona,2019,June,12
58983,2019-06-11,08:12:00,Urbana,Calle,TACUARI,LAVALLE,-27.48139,-58.80667,1.0,1.0,0.0,1.0,0.0,Despiste,1,Hormigón,Apto,Seca,Día,NO,Despejado,,Sin Semáforo,2019,June,11
49593,2019-06-11,15:37:00,Urbana,Calle,CORDOBA,RIVADAVIA,-27.47454,-58.83522,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,,Sin Semáforo,2019,June,11
53987,2019-06-10,16:05:00,Urbana,Calle,BELGRANO,ITUZAINGO,-27.47386,-58.81964,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,10
62876,2019-06-10,10:05:00,Urbana,Calle,MURCIA,SICILIA,-27.45782,-58.78713,0.0,1.0,0.0,1.0,0.0,Vuelco (solo 1 participante),1,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,2019,June,10
55688,2019-06-10,08:15:00,Urbana,Calle,SAN MARTIN,CATAMARCA,-27.47009,-58.83329,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Mojada,Día,NO,Nublado,Buena,Sin Semáforo,2019,June,10
49600,2019-06-08,07:27:00,Urbana,Calle,BRASIL,MORENO,-27.47443,-58.82471,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,8
49510,2019-06-08,17:05:00,Urbana,Calle,SAN MARTIN,PERU,-27.47126,-58.82181,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Mojada,Día,NO,Lluvia,Buena,Sin Semáforo,2019,June,8
49530,2019-06-07,17:15:00,Urbana,Calle,JOSE R. VIDAL,GRAL PAZ,-27.4782,-58.8381,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Sin Semáforo,2019,June,7
56861,2019-06-07,15:15:00,Urbana,Avenida,AVENIDA CAZADORES CORRENTINOS,THAMES,-27.48829,-58.79389,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,2019,June,7
62894,2019-06-06,08:10:00,Urbana,Calle,BROWN,COLOMBIA,-27.47402,-58.81753,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,2019,June,6
49357,2019-06-06,23:00:00,Urbana,Avenida,AVENIDA JUAN RAMON VIDAL,LAMADRID,-27.48419,-58.81563,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,,2019,June,6
49439,2019-06-06,11:15:00,Urbana,Avenida,AVENIDA MAIPU,,-27.5286,-58.79428,2.0,4.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,6
53851,2019-06-06,11:30:00,Urbana,Avenida,AV INDEPENDENCIA,OBISPO NIELLA,-27.48017,-58.80354,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,2019,June,6
54458,2019-06-05,07:35:00,Urbana,Avenida,AV VERA,MENDOZA,-27.46119,-58.83489,1.0,0.0,0.0,1.0,0.0,Choque,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,5
58322,2019-06-05,08:45:00,Urbana,Avenida,AV INDEPENCIA,,-27.507174352629253,-58.795389001325674,0.0,1.0,0.0,1.0,0.0,Colisión entre vehículos,1,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,5
49492,2019-06-05,18:30:00,Urbana,Avenida,AV SARMIENTO,REPUBLICA DEL LIBANO,-27.4796,-58.83046,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,,Nublado,Buena,Sin Semáforo,2019,June,5
49539,2019-06-04,09:30:00,Urbana,Avenida,AVENIDA 3 DE ABRIL,SAN JUAN,-27.4755,-58.83757,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2019,June,4
49572,2019-06-04,22:35:00,Urbana,Avenida,AVENIDA INDEPENDENCIA,LAS PIEDRAS,-27.48079,-58.8005,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Noche,SI,Nublado,Buena,Funciona,2019,June,4
49321,2019-06-03,08:00:00,Urbana,Avenida,AVENIDA MAIPU,AVENIDA C. CORRENTINOS,-27.48464,-58.82229,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,June,3
49463,2019-06-03,07:30:00,Urbana,Avenida,AV FERRE,ESPAÑA,-27.47657,-58.83019,2.0,1.0,0.0,3.0,0.0,Colisión entre vehículos,3,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2019,June,3
49294,2019-06-03,17:20:00,Urbana,Semiautopista/Autovía,MAIPU,SANTA CATALINA,-27.52188,-58.79977,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,2019,June,3
49478,2019-06-03,17:45:00,Urbana,Calle,GUEMES,GENERAL PAZ,-27.48204,-58.8081,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,,Sin Semáforo,2019,June,3
68807,2019-06-02,19:00:00,Urbana,Avenida,JUAN RAMON VIDAL,CARTAJENA,-27.49217,-58.81718,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Atardecer,NO,Despejado,Buena,Sin Semáforo,2019,June,2
49306,2019-06-01,11:10:00,Urbana,Avenida,AV MAIPU,AV LA PAZ,-27.48446,-58.82492,3.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,,"Despejado, Viento",Buena,Funciona,2019,June,1
49454,2019-06-01,11:30:00,Urbana,Calle,MEDRANO,NICARAGUA,-27.50258,-58.79772,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Despejada,Día,SI,Despejado,Buena,Sin Semáforo,2019,June,1
49604,2019-05-31,09:45:00,Urbana,Calle,MORENO,VELEZ SARSFIELD,-27.47481,-58.82089,1.0,1.0,0.0,1.0,1.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,31
53868,2019-05-31,12:05:00,Urbana,Calle,HH YRIGOYEN,SALTA,-27.46835,-58.83922,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,31
49397,2019-05-30,18:20:00,Urbana,Avenida,AV INDEPENDENCIA,GODOY CRUZ,-27.48377,-58.78971,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2019,May,30
49471,2019-05-30,17:08:00,Rural,Calle,COLOMBIA,VIRASORO,-27.46815,-58.81625,0.0,3.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Mojada,Día,NO,Nublado,Buena,Sin Semáforo,2019,May,30
54782,2019-05-30,14:00:00,Urbana,Calle,GOBERNADOR MARTINEZ,COLOMBIA,-27.46925,-58.81647,3.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,30
62892,2019-05-29,07:36:00,Urbana,Avenida,AV. ARMENIA,PJE GALARZA,-27.46742,-58.81066,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,29
49301,2019-05-28,15:35:00,Urbana,Avenida,SANTA ROSA,GENERAL PAZ,-27.47999,-58.82011,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2019,May,28
49233,2019-05-28,18:45:00,Urbana,Avenida,AV. PERON,WENCESLAO,-27.48673,-58.80745,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,28
49316,2019-05-28,08:00:00,Urbana,Avenida,MAIPU,,-27.53095,-58.76913,1.0,0.0,0.0,1.0,0.0,Despiste,1,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,28
49503,2019-05-26,11:25:00,Urbana,Avenida,AVENIDA ARTIGAS,BOLIVAR,-27.4726,-58.81896,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,26
67482,2019-05-25,06:00:00,Urbana,Avenida,AV VERA,SAN JUAN,-27.46158,-58.83635,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Amanecer,NO,Despejado,Buena,Sin Semáforo,2019,May,25
49462,2019-05-25,18:35:00,Urbana,Avenida,AV ALTA GRACIA,,-27.50955,-58.82634,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,NO,Despejado,Buena,Sin Semáforo,2019,May,25
67513,2019-05-23,14:10:00,Urbana,Calle,MADARIAGA,GOB CASTILLO,-27.48229,-58.8427,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,23
49265,2019-05-22,19:00:00,Urbana,Avenida,AV 3 DE ABRIL,ESPAÑA,-27.47654,-58.83011,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Atardecer,NO,Despejado,Buena,Funciona,2019,May,22
49457,2019-05-21,07:35:00,Urbana,Avenida,AV FERRE,ESPAÑA,-27.4765,-58.83014,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,2019,May,21
53790,2019-05-21,07:30:00,Urbana,Avenida,AVENIDA ARMENIA,,-27.4674,-58.79214,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Mojada,Día,NO,Lluvia,Lluvia,Sin Semáforo,2019,May,21
53866,2019-05-20,09:45:00,Urbana,Avenida,AV INDEPENDENCIA,YLAS PIEDRAS,-27.48079,-58.8005,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2019,May,20
55774,2019-05-18,12:30:00,Urbana,Calle,SAN JUAN,MORENO,-27.47321,-58.83729,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,18
62881,2019-05-17,13:20:00,Urbana,Calle,RIOJA,25 DE mayo,-27.46414,-58.83773,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,2019,May,17
62288,2019-05-17,03:27:00,Urbana,Calle,TUCUMAN,TRES DE ABRIL,-27.47492,-58.84218,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Amanecer,SI,Despejado,Buena,Funciona,2019,May,17
54494,2019-05-16,16:00:00,Urbana,Calle,MENDOZA,LA MADRID,-27.4818,-58.83728,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,16
49597,2019-05-16,07:15:00,Urbana,Avenida,AV INDEPENDENCIA,RIO JURAMENTO,-27.48112,-58.79933,0.0,2.0,0.0,1.0,0.0,Vuelco (solo 1 participante),1,Hormigón,,,Amanecer,SI,Despejado,Buena,Sin Semáforo,2019,May,16
49479,2019-05-16,08:00:00,Urbana,Calle,JUJUY,RIVADAVIA,-27.47521,-58.82861,0.0,1.0,0.0,1.0,0.0,Despiste,1,Asfalto,Apto,Despejada,Día,NO,Nublado,Buena,Sin Semáforo,2019,May,16
49573,2019-05-15,16:05:00,Urbana,Avenida,AVENIDA CAZADORES CORRENTINOS,RECONQUISTA,-27.48705,-58.81481,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,2019,May,15
49406,2019-05-15,10:15:00,Urbana,Calle,LA RIOJA,BELGRANO,-27.47193,-58.83853,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,2019,May,15
64870,2019-05-15,10:00:00,Urbana,Avenida,PEDRO FERRE,CHILE,-27.47824,-58.81724,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,15
49385,2019-05-14,07:55:00,Urbana,Avenida,AVENIDA ARTIGAS,BOLIVAR,-27.47268,-58.81896,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,14
49445,2019-05-14,07:30:00,Urbana,Calle,VARGAS GOMEZ,LAMADRID,-27.48212,-58.83462,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Amanecer,NO,Despejado,Buena,Sin Semáforo,2019,May,14
60688,2019-05-14,11:50:00,Urbana,Avenida,SANTA ROSA,,-27.48014,-58.82014,1.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Baches,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,14
62287,2019-05-13,06:30:00,Urbana,Avenida,TRES DE ABRIL,SAN LUIS,-27.47476,-58.8436,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Mojada,Amanecer,SI,Lluvia,Buena,Funciona,2019,May,13
49499,2019-05-13,15:20:00,Urbana,Avenida,AVENIDA PUJOL,PELLEGRINI,-27.46643,-58.82271,0.0,2.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Sin Semáforo,2019,May,13
49428,2019-05-13,11:50:00,Urbana,Calle,SAN LUIS,BOLIVAR,-27.47033,-58.84324,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,13
49585,2019-05-12,19:55:00,Urbana,Avenida,AVENIDA PEDRO FERRE,PERU,-27.47747,-58.82256,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Sin Semáforo,2019,May,12
49384,2019-05-12,23:15:00,Urbana,Avenida,AVENIDA FERRE,ESPAÑA,-27.47657,-58.83019,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,2019,May,12
55718,2019-05-11,09:30:00,Urbana,Avenida,AVENIDA 3 DE ABRIL,LA RIOJA,-27.47555,-58.83905,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Mojada,,NO,Despejado,Buena,Funciona,2019,May,11
53400,2019-05-11,13:10:00,Urbana,Ruta Provincial,5,CALLE 8,-27.48642,-58.76901,1.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Nublado,Buena,Sin Semáforo,2019,May,11
49486,2019-05-11,23:20:00,Urbana,Ruta Nacional,12,,-27.46867,-58.77765,1.0,0.0,0.0,1.0,0.0,Atropello a animal/es,1,Asfalto,Apto,Mojada,Noche,NO,Lluvia,Lluvia,Sin Semáforo,2019,May,11
49601,2019-05-11,07:10:00,Urbana,Calle,NECOCHEA,REPUBLICA DEL LIBANO,-27.48006,-58.83006,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Asfalto,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,11
49541,2019-05-11,16:35:00,Urbana,Avenida,AVENIDA INDEPENDENCIA,,-27.48398,-58.78655,3.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Sin Semáforo,2019,May,11
62903,2019-05-10,17:55:00,Urbana,Avenida,AV INDEPENDENCIA,AV CHACABUCO,-27.4785,-58.81471,2.0,1.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,"Despejada, Seca",Día,NO,Despejado,Buena,Funciona,2019,May,10
49575,2019-05-10,00:50:00,Urbana,Avenida,AVENIDA INDEPENDENCIA,GUEMES,-27.47942,-58.80754,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Noche,SI,Despejado,Buena,Funciona,2019,May,10
52307,2019-05-10,12:36:00,Urbana,Avenida,AV INDEPENDENCIA,AV CHACBUCO,-27.47842,-58.81465,2.0,0.0,0.0,2.0,0.0,Colisión entre vehículos,2,Hormigón,Apto,Seca,Día,NO,Despejado,Buena,Funciona,2019,May,10
